,sector_id,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor
1202,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-03-01,225443.781
1203,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-04-01,176034.058
1204,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-05-01,275224.484
1205,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-06-01,259646.419
1206,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-07-01,320922.229
1207,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-08-01,343843.589
1208,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-09-01,326883.615
1209,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-10-01,353182.837
1210,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-11-01,357318.304
1211,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2020-12-01,461128.123
1212,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-01-01,0.0
1213,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-02-01,0.0
1214,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-03-01,0.0
1215,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-04-01,0.0
1216,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-05-01,0.0
1217,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-06-01,0.0
1218,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-07-01,0.0
1219,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-08-01,1610.286
1220,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-09-01,9769.421
1221,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-10-01,21333.329
1222,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-11-01,20392.588
1223,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-12-01,19500.453
1224,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-01-01,16363.404
1225,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-02-01,14417.595
1226,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-03-01,14816.351
1227,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-04-01,16921.244
1228,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-05-01,13988.883
1229,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-06-01,15939.604
1230,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-07-01,15939.494
1231,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-08-01,16476.359
1232,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-09-01,17670.796
1233,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-10-01,21642.633
1234,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-11-01,23139.83
1235,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2019-12-01,33524.052
1236,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-01-01,35110.521
1237,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-02-01,38828.699
1238,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-03-01,44965.543
1239,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-04-01,45182.703
1240,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-05-01,47872.022
1241,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-06-01,46936.876
1242,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-07-01,25527.521
1243,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-08-01,49011.818
1244,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-09-01,50344.994
1245,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-10-01,49384.031
1246,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-11-01,46747.841
1247,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,2020-12-01,48269.288
1248,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-01-01,0.0
1249,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-02-01,0.0
1250,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-03-01,0.0
1251,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-04-01,0.0
1252,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-05-01,0.0
1253,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-06-01,0.0
1254,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-07-01,0.0
1255,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-08-01,6.421
1256,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-09-01,887.361
1257,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-10-01,1298.579
1258,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-11-01,2183.943
1259,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2011-12-01,4584.582
1260,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-01-01,17988.15
1261,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-02-01,21242.069
1262,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-03-01,22318.022
1263,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-04-01,22917.029
1264,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-05-01,26598.753
1265,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-06-01,32744.352
1266,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-07-01,35618.169
1267,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-08-01,24657.736
1268,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-09-01,25488.261
1269,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-10-01,20095.948
1270,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-11-01,27330.867
1271,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2012-12-01,32646.855
1272,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-01-01,25374.923
1273,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-02-01,23077.952
1274,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-03-01,26869.868
1275,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-04-01,18768.319
1276,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-05-01,27129.297
1277,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-06-01,32482.623
1278,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-07-01,30964.411
1279,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-08-01,44896.935
1280,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-09-01,32849.316
1281,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-10-01,41172.658
1282,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-11-01,38518.682
1283,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2013-12-01,46812.22
1284,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-01-01,47339.227
1285,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-02-01,40355.212
1286,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-03-01,45154.354
1287,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-04-01,39152.303
1288,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-05-01,38982.446
1289,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-06-01,39262.592
1290,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-07-01,41079.954
1291,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-08-01,49326.412
1292,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-09-01,47328.837
1293,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-10-01,40018.358
1294,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-11-01,46655.734
1295,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2014-12-01,44917.051
1296,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-01-01,44352.467
1297,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-02-01,36127.341
1298,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-03-01,34216.51
1299,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-04-01,38525.286
1300,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-05-01,43266.652
1301,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-06-01,50840.643
1302,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-07-01,47855.826
1303,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-08-01,44325.304
1304,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-09-01,38903.557
1305,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-10-01,40585.329
1306,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-11-01,35841.422
1307,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-12-01,45951.18
1308,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-01-01,40284.175
1309,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-02-01,36408.918
1310,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-03-01,42379.579
1311,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-04-01,42918.034
1312,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-05-01,25864.042
1313,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-06-01,36941.989
1314,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-07-01,34729.359
1315,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-08-01,38704.819
1316,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-09-01,36881.848
1317,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-10-01,34331.164
1318,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-11-01,37444.127
1319,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-12-01,46850.395
1320,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-01-01,48582.774
1321,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-02-01,35016.238
1322,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-03-01,36305.257
1323,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-04-01,39641.552
1324,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-05-01,35435.347
1325,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-06-01,48721.514
1326,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-07-01,46680.521
1327,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-08-01,48782.954
1328,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-09-01,39405.881
1329,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-10-01,48130.107
1330,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-11-01,49415.305
1331,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-12-01,59864.434
1332,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-01-01,50182.416
1333,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-02-01,40190.61
1334,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-03-01,44148.681
1335,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-04-01,51710.017
1336,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-05-01,43320.558
1337,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-06-01,52532.602
1338,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-07-01,53907.397
1339,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-08-01,72375.477
1340,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-09-01,72483.485
1341,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-10-01,90626.94
1342,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-11-01,124996.059
1343,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-12-01,136620.354
1344,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-01-01,159845.168
1345,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-02-01,140038.443
1346,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-03-01,152447.554
1347,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-04-01,149421.807
1348,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-05-01,145174.868
1349,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-06-01,169485.435
1350,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-07-01,170813.427
1351,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-08-01,198290.582
1352,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-09-01,261002.218
1353,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-10-01,252361.084
1354,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-11-01,257215.77
1355,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2019-12-01,259087.244
1356,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-01-01,300406.092
1357,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-02-01,261314.793
1358,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-03-01,261069.658
1359,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-04-01,261073.807
1360,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-05-01,273774.824
1361,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-06-01,285842.199
1362,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-07-01,281780.792
1363,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-08-01,361262.558
1364,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-09-01,297415.712
1365,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-10-01,304155.939
1366,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-11-01,282492.364
1367,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,2020-12-01,321253.112
1368,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-01-01,0.0
1369,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-02-01,2129.716
1370,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-03-01,11030.976
1371,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-04-01,14060.059
1372,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-05-01,14534.761
1373,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-06-01,14059.801
1374,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-07-01,13836.523
1375,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-08-01,15496.878
1376,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-09-01,11795.815
1377,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-10-01,12022.262
1378,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-11-01,14082.031
1379,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2019-12-01,15194.722
1380,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2020-01-01,14392.235
1381,25,Energias alternativas,443,Energia eolica,Generacion,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,42,LA PAMPA,2020-02-01,12492.23
